uid,kind,mobId,speciesId,locationId,subzoneId,spaceId,level,blender_x,blender_y,blender_z,runtime_x,runtime_z,actor_radius,runtime_enabled
wv3:L04-A:MOB-33:015,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,55,-591,-297,127.708,-591,297,0.46,false
wv3:L04-A:MOB-33:016,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,55,-591,-300,125.739,-591,300,0.46,false
wv3:L04-A:MOB-33:017,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,55,-588,-297,125.525,-588,297,0.46,false
wv3:L04-A:MOB-33:018,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,55,-594,-297,129.82,-594,297,0.46,false
wv3:L04-A:MOB-33:019,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,55,-591,-294,129.488,-591,294,0.46,false
wv3:L04-A:MOB-33:020,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,56,-591,-327,159.539,-591,327,0.46,false
wv3:L04-A:MOB-33:021,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,56,-591,-324,157.937,-591,324,0.46,false
wv3:L04-A:MOB-33:022,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,56,-588,-327,159.756,-588,327,0.46,false
wv3:L04-A:MOB-33:023,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,56,-594,-327,159.329,-594,327,0.46,false
wv3:L04-A:MOB-33:024,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,56,-591,-330,160.807,-591,330,0.46,false
wv3:L04-A:MOB-33:025,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,57,-576,-285,124.182,-576,285,0.46,false
wv3:L04-A:MOB-33:026,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,57,-576,-288,122.405,-576,288,0.46,false
wv3:L04-A:MOB-33:027,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,57,-579,-285,126.253,-579,285,0.46,false
wv3:L04-A:MOB-33:028,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,57,-573,-285,121.94,-573,285,0.46,false
wv3:L04-A:MOB-33:029,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,57,-576,-282,125.773,-576,282,0.46,false
wv3:L04-A:MOB-33:030,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,58,-549,-312,150.891,-549,312,0.46,false
wv3:L04-A:MOB-33:031,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,58,-552,-312,150.588,-552,312,0.46,false
wv3:L04-A:MOB-33:032,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,58,-549,-309,148.153,-549,309,0.46,false
wv3:L04-A:MOB-33:033,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,58,-549,-315,153.405,-549,315,0.46,false
wv3:L04-A:MOB-33:034,ordinary,MOB-33,v3_snow_leopard,L04,L04-A,surface,58,-546,-312,151.172,-546,312,0.46,false
wv3:L04-B:MOB-34:000,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-654,-417,192.012,-654,417,1.05,false
wv3:L04-B:MOB-34:001,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-651,-417,193.763,-651,417,1.05,false
wv3:L04-B:MOB-34:002,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-657,-417,190.387,-657,417,1.05,false
wv3:L04-B:MOB-34:003,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-648,-417,195.58,-648,417,1.05,false
wv3:L04-B:MOB-34:004,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-660,-417,188.84,-660,417,1.05,false
wv3:L04-B:MOB-34:005,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,55,-633,-426,206.494,-633,426,1.05,false
wv3:L04-B:MOB-34:006,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-633,-429,206.232,-633,429,1.05,false
wv3:L04-B:MOB-34:007,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-630,-426,207.14,-630,426,1.05,false
wv3:L04-B:MOB-34:008,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-630,-423,206.884,-630,423,1.05,false
wv3:L04-B:MOB-34:009,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-630,-429,207.036,-630,429,1.05,false
wv3:L04-B:MOB-34:010,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-639,-405,193.305,-639,405,1.05,false
wv3:L04-B:MOB-34:011,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,56,-639,-408,195.533,-639,408,1.05,false
wv3:L04-B:MOB-34:012,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-642,-405,191.576,-642,405,1.05,false
wv3:L04-B:MOB-34:013,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-636,-405,194.865,-636,405,1.05,false
wv3:L04-B:MOB-34:014,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-639,-402,190.946,-639,402,1.05,false
wv3:L04-B:MOB-34:015,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-669,-450,206.066,-669,450,1.05,false
wv3:L04-B:MOB-34:016,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-672,-450,204.271,-672,450,1.05,false
wv3:L04-B:MOB-34:017,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,57,-669,-453,208.356,-669,453,1.05,false
wv3:L04-B:MOB-34:018,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,58,-672,-453,206.407,-672,453,1.05,false
wv3:L04-B:MOB-34:019,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,58,-675,-450,202.144,-675,450,1.05,false
wv3:L04-B:MOB-34:020,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,58,-624,-444,210.054,-624,444,1.05,false
wv3:L04-B:MOB-34:021,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,58,-627,-444,209.919,-627,444,1.05,false
wv3:L04-B:MOB-34:022,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,58,-624,-441,208.004,-624,441,1.05,false
wv3:L04-B:MOB-34:023,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-621,-444,210.077,-621,444,1.05,false
wv3:L04-B:MOB-34:024,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-627,-441,207.489,-627,441,1.05,false
wv3:L04-B:MOB-34:025,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-618,-414,204.598,-618,414,1.05,false
wv3:L04-B:MOB-34:026,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-621,-414,204.605,-621,414,1.05,false
wv3:L04-B:MOB-34:027,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-618,-417,205.406,-618,417,1.05,false
wv3:L04-B:MOB-34:028,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,59,-618,-411,203.167,-618,411,1.05,false
wv3:L04-B:MOB-34:029,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-615,-414,204.464,-615,414,1.05,false
wv3:L04-B:MOB-34:030,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-654,-465,226.615,-654,465,1.05,false
wv3:L04-B:MOB-34:031,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-651,-465,228.077,-651,465,1.05,false
wv3:L04-B:MOB-34:032,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-657,-465,224.969,-657,465,1.05,false
wv3:L04-B:MOB-34:033,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-654,-468,228.987,-654,468,1.05,false
wv3:L04-B:MOB-34:034,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,60,-648,-465,229.458,-648,465,1.05,false
wv3:L04-B:MOB-34:035,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,61,-693,-405,157.931,-693,405,1.05,false
wv3:L04-B:MOB-34:036,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,61,-693,-402,154.59,-693,402,1.05,false
wv3:L04-B:MOB-34:037,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,61,-696,-405,156.65,-696,405,1.05,false
wv3:L04-B:MOB-34:038,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,61,-696,-408,159.99,-696,408,1.05,false
wv3:L04-B:MOB-34:039,ordinary,MOB-34,v3_yeti,L04,L04-B,surface,61,-696,-402,153.352,-696,402,1.05,false
wv3:L04-B:MOB-35:000,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-597,-456,215.232,-597,456,1.05,false
wv3:L04-B:MOB-35:001,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-600,-456,216.598,-600,456,1.05,false
wv3:L04-B:MOB-35:002,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-597,-453,212.579,-597,453,1.05,false
wv3:L04-B:MOB-35:003,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-597,-459,218.042,-597,459,1.05,false
wv3:L04-B:MOB-35:004,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-594,-456,213.887,-594,456,1.05,false
wv3:L04-B:MOB-35:005,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-585,-471,219.652,-585,471,1.05,false
wv3:L04-B:MOB-35:006,ordinary,MOB-35,ice_golem,L04,L04-B,surface,58,-585,-468,218.076,-585,468,1.05,false
wv3:L04-B:MOB-35:007,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-588,-471,221.545,-588,471,1.05,false
wv3:L04-B:MOB-35:008,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-582,-471,217.709,-582,471,1.05,false
wv3:L04-B:MOB-35:009,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-585,-474,221.067,-585,474,1.05,false
wv3:L04-B:MOB-35:010,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-576,-453,211.513,-576,453,1.05,false
wv3:L04-B:MOB-35:011,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-579,-453,210.772,-579,453,1.05,false
wv3:L04-B:MOB-35:012,ordinary,MOB-35,ice_golem,L04,L04-B,surface,59,-576,-456,209.304,-576,456,1.05,false
wv3:L04-B:MOB-35:013,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-576,-450,213.231,-576,450,1.05,false
wv3:L04-B:MOB-35:014,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-573,-453,212.508,-573,453,1.05,false
wv3:L04-B:MOB-35:015,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-588,-435,212.003,-588,435,1.05,false
wv3:L04-B:MOB-35:016,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-585,-435,212.068,-585,435,1.05,false
wv3:L04-B:MOB-35:017,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-588,-432,211.119,-588,432,1.05,false
wv3:L04-B:MOB-35:018,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-591,-432,211.152,-591,432,1.05,false
wv3:L04-B:MOB-35:019,ordinary,MOB-35,ice_golem,L04,L04-B,surface,60,-585,-432,211.011,-585,432,1.05,false
wv3:L04-B:MOB-35:020,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-603,-480,236.196,-603,480,1.05,false
wv3:L04-B:MOB-35:021,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-603,-477,234.484,-603,477,1.05,false
wv3:L04-B:MOB-35:022,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-600,-480,234.034,-600,480,1.05,false
wv3:L04-B:MOB-35:023,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-600,-477,232.4,-600,477,1.05,false
wv3:L04-B:MOB-35:024,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-603,-474,232.728,-603,474,1.05,false
wv3:L04-B:MOB-35:025,ordinary,MOB-35,ice_golem,L04,L04-B,surface,61,-564,-468,204.526,-564,468,1.05,false
wv3:L04-B:MOB-35:026,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-567,-468,206.451,-567,468,1.05,false
wv3:L04-B:MOB-35:027,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-564,-465,205.355,-564,465,1.05,false
wv3:L04-B:MOB-35:028,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-564,-471,205.939,-564,471,1.05,false
wv3:L04-B:MOB-35:029,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-561,-468,206.909,-561,468,1.05,false
wv3:L04-B:MOB-35:030,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-567,-435,210.243,-567,435,1.05,false
wv3:L04-B:MOB-35:031,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-570,-435,211.123,-570,435,1.05,false
wv3:L04-B:MOB-35:032,ordinary,MOB-35,ice_golem,L04,L04-B,surface,62,-567,-438,212.422,-567,438,1.05,false
wv3:L04-B:MOB-35:033,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-567,-432,207.885,-567,432,1.05,false
wv3:L04-B:MOB-35:034,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-564,-435,209.175,-564,435,1.05,false
wv3:L04-B:MOB-35:035,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-597,-417,201.935,-597,417,1.05,false
wv3:L04-B:MOB-35:036,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-597,-420,201.237,-597,420,1.05,false
wv3:L04-B:MOB-35:037,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-594,-417,201.173,-594,417,1.05,false
wv3:L04-B:MOB-35:038,ordinary,MOB-35,ice_golem,L04,L04-B,surface,63,-600,-420,202.181,-600,420,1.05,false
wv3:L04-B:MOB-35:039,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-594,-420,200.19,-594,420,1.05,false
wv3:L04-B:MOB-35:040,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-618,-492,255.793,-618,492,1.05,false
wv3:L04-B:MOB-35:041,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-615,-492,254.362,-615,492,1.05,false
wv3:L04-B:MOB-35:042,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-621,-492,256.769,-621,492,1.05,false
wv3:L04-B:MOB-35:043,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-618,-495,258.387,-618,495,1.05,false
wv3:L04-B:MOB-35:044,ordinary,MOB-35,ice_golem,L04,L04-B,surface,64,-615,-495,257.115,-615,495,1.05,false
wv3:L04-C:MOB-36:000,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-516,-585,252.048,-516,585,0.46,false
wv3:L04-C:MOB-36:001,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-513,-585,252.044,-513,585,0.46,false
wv3:L04-C:MOB-36:002,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-519,-585,252.054,-519,585,0.46,false
wv3:L04-C:MOB-36:003,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-516,-582,252,-516,582,0.46,false
wv3:L04-C:MOB-36:004,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-513,-582,252,-513,582,0.46,false
wv3:L04-C:MOB-36:005,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-537,-585,252.046,-537,585,0.46,false
wv3:L04-C:MOB-36:006,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-534,-585,252.054,-534,585,0.46,false
wv3:L04-C:MOB-36:007,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,60,-537,-582,252,-537,582,0.46,false
wv3:L04-C:MOB-36:008,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-540,-585,252.042,-540,585,0.46,false
wv3:L04-C:MOB-36:009,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-534,-582,252,-534,582,0.46,false
wv3:L04-C:MOB-36:010,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-501,-573,251.877,-501,573,0.46,false
wv3:L04-C:MOB-36:011,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-501,-576,251.835,-501,576,0.46,false
wv3:L04-C:MOB-36:012,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-504,-573,252,-504,573,0.46,false
wv3:L04-C:MOB-36:013,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-501,-570,251.916,-501,570,0.46,false
wv3:L04-C:MOB-36:014,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,61,-504,-576,252,-504,576,0.46,false
wv3:L04-C:MOB-36:015,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-525,-567,252,-525,567,0.46,false
wv3:L04-C:MOB-36:016,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-525,-570,252,-525,570,0.46,false
wv3:L04-C:MOB-36:017,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-522,-567,252,-522,567,0.46,false
wv3:L04-C:MOB-36:018,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-528,-567,252,-528,567,0.46,false
wv3:L04-C:MOB-36:019,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-525,-564,252,-525,564,0.46,false
wv3:L04-C:MOB-36:020,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-510,-555,252,-510,555,0.46,false
wv3:L04-C:MOB-36:021,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,62,-510,-558,252,-510,558,0.46,false
wv3:L04-C:MOB-36:022,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-513,-555,252,-513,555,0.46,false
wv3:L04-C:MOB-36:023,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-507,-555,252,-507,555,0.46,false
wv3:L04-C:MOB-36:024,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-510,-552,252,-510,552,0.46,false
wv3:L04-C:MOB-36:025,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-546,-567,252,-546,567,0.46,false
wv3:L04-C:MOB-36:026,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-543,-567,252,-543,567,0.46,false
wv3:L04-C:MOB-36:027,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-546,-570,252,-546,570,0.46,false
wv3:L04-C:MOB-36:028,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,63,-546,-564,252,-546,564,0.46,false
wv3:L04-C:MOB-36:029,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-549,-567,252,-549,567,0.46,false
wv3:L04-C:MOB-36:030,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-528,-546,249.247,-528,546,0.46,false
wv3:L04-C:MOB-36:031,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-528,-549,250.049,-528,549,0.46,false
wv3:L04-C:MOB-36:032,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-525,-546,249.151,-525,546,0.46,false
wv3:L04-C:MOB-36:033,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-525,-549,250.131,-525,549,0.46,false
wv3:L04-C:MOB-36:034,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-531,-549,250.271,-531,549,0.46,false
wv3:L04-C:MOB-36:035,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,64,-540,-645,280.84,-540,645,0.46,false
wv3:L04-C:MOB-36:036,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-543,-645,282.11,-543,645,0.46,false
wv3:L04-C:MOB-36:037,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-540,-648,280.046,-540,648,0.46,false
wv3:L04-C:MOB-36:038,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-543,-648,280.983,-543,648,0.46,false
wv3:L04-C:MOB-36:039,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-540,-651,278.335,-540,651,0.46,false
wv3:L04-C:MOB-36:040,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-498,-540,254.057,-498,540,0.46,false
wv3:L04-C:MOB-36:041,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-498,-543,254.147,-498,543,0.46,false
wv3:L04-C:MOB-36:042,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,65,-501,-540,252.258,-501,540,0.46,false
wv3:L04-C:MOB-36:043,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-495,-540,257.162,-495,540,0.46,false
wv3:L04-C:MOB-36:044,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-498,-537,253.253,-498,537,0.46,false
wv3:L04-C:MOB-36:045,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-567,-570,252,-567,570,0.46,false
wv3:L04-C:MOB-36:046,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-564,-570,252,-564,570,0.46,false
wv3:L04-C:MOB-36:047,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-567,-567,252,-567,567,0.46,false
wv3:L04-C:MOB-36:048,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-570,-570,252,-570,570,0.46,false
wv3:L04-C:MOB-36:049,ordinary,MOB-36,v3_ice_worm,L04,L04-C,surface,66,-564,-573,252,-564,573,0.46,false
wv3:L05-A:MOB-11:000,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,18,-39,-357,124.042,-39,357,0.46,false
wv3:L05-A:MOB-11:001,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,18,-42,-357,123.287,-42,357,0.46,false
wv3:L05-A:MOB-11:002,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,18,-39,-360,122.834,-39,360,0.46,false
wv3:L05-A:MOB-11:003,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,18,-39,-354,125.72,-39,354,0.46,false
wv3:L05-A:MOB-11:004,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,19,-36,-357,124.843,-36,357,0.46,false
wv3:L05-A:MOB-11:005,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,19,-54,-369,122.193,-54,369,0.46,false
wv3:L05-A:MOB-11:006,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,19,-51,-369,122.09,-51,369,0.46,false
wv3:L05-A:MOB-11:007,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,20,-54,-372,123.015,-54,372,0.46,false
wv3:L05-A:MOB-11:008,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,20,-57,-369,122.448,-57,369,0.46,false
wv3:L05-A:MOB-11:009,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,20,-51,-372,122.681,-51,372,0.46,false
wv3:L05-A:MOB-11:010,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,21,-54,-345,126.724,-54,345,0.46,false
wv3:L05-A:MOB-11:011,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,21,-51,-345,127.989,-51,345,0.46,false
wv3:L05-A:MOB-11:012,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,21,-54,-348,124.55,-54,348,0.46,false
wv3:L05-A:MOB-11:013,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,21,-54,-342,129.321,-54,342,0.46,false
wv3:L05-A:MOB-11:014,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,22,-57,-345,125.616,-57,345,0.46,false
wv3:L05-A:MOB-11:015,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,22,-24,-369,122.987,-24,369,0.46,false
wv3:L05-A:MOB-11:016,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,22,-27,-369,122.743,-27,369,0.46,false
wv3:L05-A:MOB-11:017,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,23,-24,-366,123.66,-24,366,0.46,false
wv3:L05-A:MOB-11:018,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,23,-21,-369,123.392,-21,369,0.46,false
wv3:L05-A:MOB-11:019,ordinary,MOB-11,v3_goblin_trapper,L05,L05-A,surface,23,-27,-366,123.16,-27,366,0.46,false
wv3:L05-A:MOB-16:000,ordinary,MOB-16,bat,L05,L05-A,surface,25,15,-387,124.899,15,387,0.46,false
wv3:L05-A:MOB-16:001,ordinary,MOB-16,bat,L05,L05-A,surface,25,12,-387,124.432,12,387,0.46,false
wv3:L05-A:MOB-16:002,ordinary,MOB-16,bat,L05,L05-A,surface,25,18,-387,125.342,18,387,0.46,false
wv3:L05-A:MOB-16:003,ordinary,MOB-16,bat,L05,L05-A,surface,26,15,-384,126.395,15,384,0.46,false
wv3:L05-A:MOB-16:004,ordinary,MOB-16,bat,L05,L05-A,surface,26,18,-390,124.43,18,390,0.46,false
wv3:L05-A:MOB-16:005,ordinary,MOB-16,bat,L05,L05-A,surface,26,3,-402,125.358,3,402,0.46,false
wv3:L05-A:MOB-16:006,ordinary,MOB-16,bat,L05,L05-A,surface,27,3,-399,124.917,3,399,0.46,false
wv3:L05-A:MOB-16:007,ordinary,MOB-16,bat,L05,L05-A,surface,27,6,-402,124.602,6,402,0.46,false
wv3:L05-A:MOB-16:008,ordinary,MOB-16,bat,L05,L05-A,surface,27,3,-405,125.718,3,405,0.46,false
wv3:L05-A:MOB-16:009,ordinary,MOB-16,bat,L05,L05-A,surface,28,6,-399,124.331,6,399,0.46,false
wv3:L05-A:MOB-16:010,ordinary,MOB-16,bat,L05,L05-A,surface,28,24,-405,124.725,24,405,0.46,false
wv3:L05-A:MOB-16:011,ordinary,MOB-16,bat,L05,L05-A,surface,28,21,-405,124.679,21,405,0.46,false
wv3:L05-A:MOB-16:012,ordinary,MOB-16,bat,L05,L05-A,surface,29,27,-405,124.803,27,405,0.46,false
wv3:L05-A:MOB-16:013,ordinary,MOB-16,bat,L05,L05-A,surface,29,24,-408,124.825,24,408,0.46,false
wv3:L05-A:MOB-16:014,ordinary,MOB-16,bat,L05,L05-A,surface,29,21,-402,124.572,21,402,0.46,false
wv3:L05-A:MOB-16:015,ordinary,MOB-16,bat,L05,L05-A,surface,30,36,-390,125.466,36,390,0.46,false
wv3:L05-A:MOB-16:016,ordinary,MOB-16,bat,L05,L05-A,surface,30,33,-390,125.457,33,390,0.46,false
wv3:L05-A:MOB-16:017,ordinary,MOB-16,bat,L05,L05-A,surface,30,36,-387,128.038,36,387,0.46,false
wv3:L05-A:MOB-16:018,ordinary,MOB-16,bat,L05,L05-A,surface,31,36,-393,124.77,36,393,0.46,false
wv3:L05-A:MOB-16:019,ordinary,MOB-16,bat,L05,L05-A,surface,31,39,-390,125.346,39,390,0.46,false
wv3:L05-A:MOB-17:000,ordinary,MOB-17,miner,L05,L05-A,surface,28,69,-423,126.86,69,423,0.46,false
wv3:L05-A:MOB-17:001,ordinary,MOB-17,miner,L05,L05-A,surface,28,69,-420,126.831,69,420,0.46,false
wv3:L05-A:MOB-17:002,ordinary,MOB-17,miner,L05,L05-A,surface,28,72,-423,129.754,72,423,0.46,false
wv3:L05-A:MOB-17:003,ordinary,MOB-17,miner,L05,L05-A,surface,28,66,-423,125.127,66,423,0.46,false
wv3:L05-A:MOB-17:004,ordinary,MOB-17,miner,L05,L05-A,surface,28,69,-426,126.894,69,426,0.46,false
wv3:L05-A:MOB-17:005,ordinary,MOB-17,miner,L05,L05-A,surface,28,81,-408,121.785,81,408,0.46,false
wv3:L05-A:MOB-17:006,ordinary,MOB-17,miner,L05,L05-A,surface,29,81,-411,124.197,81,411,0.46,false
